,Date,Steam,certainty,emphasis,GamersGate,certainty,emphasis,GameStop PC,certainty,emphasis,GamesPlanet UK,certainty,emphasis,GamesPlanet DE,certainty,emphasis,GamesPlanet FR,certainty,emphasis,GamesPlanet US,certainty,emphasis,GreenMan Gaming,certainty,emphasis,GetGames,certainty,emphasis,Amazon,certainty,emphasis,Nuuvem,certainty,emphasis,GameFly,certainty,emphasis,Direct2Drive,certainty,emphasis,Uplay PC,certainty,emphasis,Humble Store,certainty,emphasis,Newegg,certainty,emphasis,FunStock Digital,certainty,emphasis
470,2013-11-18T12:48:40.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
471,2013-11-18T20:41:36.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
472,2013-11-18T20:42:23.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
473,2013-11-18T20:42:37.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
474,2013-11-18T20:47:40.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
475,2013-11-19T04:41:35.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
476,2013-11-19T04:41:54.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
477,2013-11-19T04:42:25.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
478,2013-11-19T04:47:29.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
479,2013-11-19T12:41:34.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
480,2013-11-19T12:42:26.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
481,2013-11-19T12:46:53.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
482,2013-11-19T12:50:00.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
483,2013-11-19T20:41:40.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
484,2013-11-19T20:41:59.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
485,2013-11-19T20:43:28.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
486,2013-11-19T20:47:41.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
487,2013-11-20T04:41:32.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
488,2013-11-20T04:41:55.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
489,2013-11-20T04:44:37.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
490,2013-11-20T04:49:01.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
491,2013-11-20T12:41:22.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
492,2013-11-20T12:42:00.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
493,2013-11-20T12:42:22.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
494,2013-11-20T12:50:44.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
495,2013-11-20T20:41:14.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
496,2013-11-20T20:41:37.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
497,2013-11-20T20:45:21.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
498,2013-11-20T20:50:36.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
499,2013-11-21T04:41:44.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
500,2013-11-21T04:41:53.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
501,2013-11-21T04:42:17.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
502,2013-11-21T04:46:26.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
503,2013-11-21T12:41:47.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
504,2013-11-21T12:44:36.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,True,False,,False,False,,False,False
505,2013-11-21T12:44:42.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
506,2013-11-21T12:49:37.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
507,2013-11-21T20:42:10.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
508,2013-11-21T20:42:36.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
509,2013-11-21T20:43:12.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
510,2013-11-21T20:47:57.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
511,2013-11-22T04:41:19.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
512,2013-11-22T04:42:11.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
513,2013-11-22T04:42:27.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
514,2013-11-22T04:47:29.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
515,2013-11-22T12:41:12.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
516,2013-11-22T12:41:51.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
517,2013-11-22T12:43:35.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
518,2013-11-22T20:41:50.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
519,2013-11-22T20:42:14.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
520,2013-11-22T20:42:39.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
521,2013-11-23T04:41:36.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
522,2013-11-23T04:42:04.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
523,2013-11-23T04:43:31.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
524,2013-11-23T12:41:36.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
525,2013-11-23T12:42:03.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
526,2013-11-23T12:45:50.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
527,2013-11-23T12:48:25.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
528,2013-11-23T20:41:18.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
529,2013-11-23T20:42:32.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
530,2013-11-23T20:44:14.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
531,2013-11-23T20:48:54.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
532,2013-11-24T04:41:11.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
533,2013-11-24T04:41:55.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
534,2013-11-24T04:42:38.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
535,2013-11-24T04:48:48.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
536,2013-11-24T12:41:21.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
537,2013-11-24T12:42:13.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
538,2013-11-24T12:43:40.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
539,2013-11-24T12:48:59.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
540,2013-11-24T20:42:16.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
541,2013-11-24T20:43:20.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
542,2013-11-24T20:44:00.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
543,2013-11-24T20:47:40.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
544,2013-11-25T04:41:11.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
545,2013-11-25T04:41:35.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
546,2013-11-25T04:42:33.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
547,2013-11-25T04:46:33.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
548,2013-11-25T12:41:10.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
549,2013-11-25T12:41:51.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
550,2013-11-25T12:43:48.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
551,2013-11-25T12:48:38.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
552,2013-11-25T20:42:34.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
553,2013-11-25T20:45:26.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
554,2013-11-25T20:46:47.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
555,2013-11-25T20:50:05.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
556,2013-11-26T04:41:42.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
557,2013-11-26T04:41:53.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
558,2013-11-26T04:42:45.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
559,2013-11-26T04:48:21.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
560,2013-11-26T12:41:13.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
561,2013-11-26T12:42:07.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
562,2013-11-26T12:43:31.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
563,2013-11-26T12:49:42.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
564,2013-11-26T20:41:21.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
565,2013-11-26T20:42:09.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
566,2013-11-26T20:42:31.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
567,2013-11-26T20:48:43.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
568,2013-11-27T04:42:05.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
569,2013-11-27T04:45:15.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,False,False,,False,False,,False,False
570,2013-11-27T04:46:11.000Z,59.99,False,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
571,2013-11-27T04:48:45.000Z,59.99,True,False,59.95,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,True,False,59.99,True,False,,False,False,59.99,True,False,59.95,True,False,,False,False,,False,False
572,2013-11-27T06:21:38.000Z,59.99,False,False,59.95,True,False,29.99,True,True,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,59.99,False,False,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
573,2013-11-27T08:06:56.000Z,59.99,False,False,59.95,True,False,29.99,True,True,,False,False,,False,False,,False,False,59.95,True,False,,False,False,59.99,False,False,,False,False,43.15,False,False,29.99,True,True,,False,False,59.99,False,False,59.95,False,False,,False,False,,False,False
