,Date,GamersGate,certainty,emphasis,GameStop PC,certainty,emphasis,GamesPlanet UK,certainty,emphasis,GamesPlanet DE,certainty,emphasis,GamesPlanet FR,certainty,emphasis,GreenMan Gaming,certainty,emphasis,Amazon,certainty,emphasis,GameFly,certainty,emphasis,Direct2Drive,certainty,emphasis,Origin PC,certainty,emphasis,Uplay PC,certainty,emphasis,FunStock Digital,certainty,emphasis
131,2014-08-30T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
132,2014-08-31T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
133,2014-09-01T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
134,2014-09-02T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
135,2014-09-03T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
136,2014-09-04T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
137,2014-09-05T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
138,2014-09-06T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
139,2014-09-07T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
140,2014-09-08T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
141,2014-09-09T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
142,2014-09-10T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
143,2014-09-11T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
144,2014-09-12T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
145,2014-09-13T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
146,2014-09-14T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
147,2014-09-15T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
148,2014-09-16T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
149,2014-09-17T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
150,2014-09-18T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
151,2014-09-19T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
152,2014-09-20T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
153,2014-09-21T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
154,2014-09-22T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
155,2014-09-23T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
156,2014-09-24T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
157,2014-09-25T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
158,2014-09-26T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
159,2014-09-27T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
160,2014-09-28T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
161,2014-09-29T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
162,2014-09-30T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
163,2014-10-01T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
164,2014-10-02T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
165,2014-10-03T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
166,2014-10-04T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
167,2014-10-05T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
168,2014-10-06T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
169,2014-10-07T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
170,2014-10-08T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
171,2014-10-09T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
172,2014-10-10T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
173,2014-10-11T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
174,2014-10-12T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
175,2014-10-13T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
176,2014-10-14T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
177,2014-10-15T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
178,2014-10-16T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
179,2014-10-17T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
180,2014-10-18T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
181,2014-10-19T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
182,2014-10-20T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
183,2014-10-21T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
184,2014-10-22T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
185,2014-10-23T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
186,2014-10-24T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
187,2014-10-25T10:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
188,2014-10-26T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
189,2014-10-27T05:40:12.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
190,2014-10-28T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
191,2014-10-29T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
192,2014-10-30T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
193,2014-10-31T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
194,2014-11-01T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
195,2014-11-02T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
196,2014-11-03T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
197,2014-11-04T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
198,2014-11-05T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
199,2014-11-06T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
200,2014-11-07T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
201,2014-11-08T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
202,2014-11-09T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
203,2014-11-10T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
204,2014-11-11T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,,False,False
205,2014-11-12T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
206,2014-11-13T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
207,2014-11-14T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
208,2014-11-15T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
209,2014-11-16T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
210,2014-11-17T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
211,2014-11-18T15:35:54.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
212,2014-11-19T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
213,2014-11-20T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
214,2014-11-21T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
215,2014-11-22T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
216,2014-11-23T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
217,2014-11-24T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
218,2014-11-25T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
219,2014-11-26T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
220,2014-11-27T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
221,2014-11-28T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
222,2014-11-29T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
223,2014-11-30T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
224,2014-12-01T08:49:21.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,44.99,True,True,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
225,2014-12-02T08:49:12.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
226,2014-12-03T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
227,2014-12-04T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
228,2014-12-05T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
229,2014-12-06T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
230,2014-12-07T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
231,2014-12-08T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
232,2014-12-09T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
233,2014-12-10T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
234,2014-12-11T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
235,2014-12-12T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
236,2014-12-13T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
237,2014-12-14T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
238,2014-12-15T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
239,2014-12-16T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
240,2014-12-17T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
241,2014-12-18T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
242,2014-12-19T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
243,2014-12-20T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
244,2014-12-21T08:49:08.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,49.99,True,True,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
245,2014-12-22T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,49.99,True,True,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False
246,2014-12-23T15:46:07.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,49.99,True,True,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
247,2014-12-24T07:04:25.000Z,59.99,True,False,40.19,True,True,,False,False,,False,False,,False,False,59.99,True,False,49.99,True,True,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
248,2014-12-25T11:00:00.000Z,59.99,True,False,40.19,True,True,,False,False,,False,False,,False,False,59.99,True,False,49.99,True,True,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
249,2014-12-26T06:43:23.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,49.99,True,True,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
250,2014-12-26T18:21:26.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,47.99,True,True,49.99,True,True,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
251,2014-12-27T17:42:08.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,49.99,True,True,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
252,2014-12-28T08:49:07.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
253,2014-12-28T12:06:03.000Z,47.99,True,True,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
254,2014-12-29T12:26:07.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,,False,False,39.99,True,True,59.99,True,False,,False,False
255,2014-12-29T20:03:36.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,,False,False
256,2014-12-30T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,,False,False
257,2014-12-31T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,,False,False
258,2015-01-01T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,,False,False
259,2015-01-02T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,,False,False
260,2015-01-03T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,,False,False
261,2015-01-04T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,,False,False
262,2015-01-05T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,,False,False
263,2015-01-06T16:05:16.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
264,2015-01-07T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
265,2015-01-08T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
266,2015-01-09T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
267,2015-01-10T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
268,2015-01-11T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
269,2015-01-12T11:00:00.000Z,59.99,True,False,59.99,True,False,,False,False,,False,False,,False,False,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,,False,False
